x_vals,y_tot,y_net,m_vals,y_err
4.335000038146973,43.0097682726995,42.895243386281,9.217521311140285,6.800456340440627
4.3450000286102295,39.785932749936805,39.670399960143016,9.093749434192802,6.540784376115874
4.355000019073486,40.85927985906452,40.742857853775476,8.970956719608411,6.628267198725513
4.365000009536743,49.46359206748901,49.34382914059741,8.850869162253542,7.293027771014724
4.375,53.76221034087438,53.64694181040071,8.731780862278935,7.6031429635227505
4.384999990463257,55.915364945857135,55.77985351088816,8.61535462560329,7.754082004542642
4.394999980926514,48.38598930678693,48.240060685813134,8.499912963776026,7.212982220547962
4.4049999713897705,32.25886439184065,32.15103012862076,8.38706571882847,5.889656118291211
4.414999961853027,49.46123351360442,49.33624744819951,8.275172272138109,7.292681502270125
4.424999952316284,41.93652370939285,41.81769797236314,8.165789933070744,6.715234726438541
4.434999942779541,43.0097682726995,42.89863397477399,8.057314618859934,6.800456898289731
4.444999933242798,38.710637270208785,38.58548159578041,7.951258485203847,6.4517988452108215
4.454999923706055,43.0097682726995,42.90518827513206,7.846057217034021,6.800456106573409
4.4649999141693115,27.957682472928568,27.842988359908652,7.743173888444295,5.4829752083461605
4.474999904632568,41.93452406588201,41.840877946716795,7.641075974919742,6.714910701370393
4.484999895095825,43.01181918912087,42.935281114825194,7.541182483786802,6.800778123110439
4.494999885559082,45.16025668633447,45.06021862172377,7.441995761567887,6.968392231409979
4.505000114440918,39.78403565224704,39.65611815315226,7.344539938847594,6.54047215407355
4.515000104904175,41.936523709392844,41.8044429909677,7.248751144748177,6.715236962214837
4.525000095367432,40.85927985906453,40.724912411917735,7.153543026828119,6.628269197952357
4.5350000858306885,34.40945535129669,34.27885998950988,7.060245633547171,6.082814494571086
4.545000076293945,31.182081997707137,31.043269635912242,6.967465604710005,5.790395056984801
4.555000066757202,41.93652370939285,41.800418960666185,6.876508974819714,6.715241672416218
4.565000057220459,44.08501247951698,43.94754584804109,6.786034106117106,6.884946445616299
4.575000047683716,36.56004631075274,36.43195254342971,6.697329313061776,6.270023717913921
4.585000038146973,33.33257041134211,33.18929764037442,6.609103336550812,5.986741348963461
4.5950000286102295,35.48475083102472,35.343921319157886,6.522647939579915,6.17713595922823
4.605000019073486,45.16025668633447,45.034412205635505,6.436684766662345,6.968401447096789
4.615000009536743,33.33415987156867,33.221824717423516,6.35248267698001,5.987010491789708
4.625,50.53647772042191,50.40582270784189,6.268842924097577,7.371520780365921
4.634999990463257,27.957682472928568,27.853015856026804,6.186985761514843,5.482970837297866
4.644999980926514,46.235500893151965,46.09387781759288,6.105741386432486,7.050871030093655
4.6549999713897705,33.33415987156867,33.22950309200553,6.026291175412016,5.987009065441
4.664999961853027,31.182081997707133,31.071342734493086,5.947479062864554,5.790390158660758
4.674999952316284,35.48475083102472,35.37755320077789,5.870438426090363,6.1771188585455015
4.684999942779541,37.63354723861207,37.50905209702447,5.794021929638489,6.361248908640637
4.694999933242798,48.38829658776098,48.27036672377098,5.719310533548918,7.213318172262415
4.704999923706055,33.33257041134212,33.18497913823094,5.64516228518366,5.986735939682414
4.7149999141693115,29.032977952656587,28.92324432636537,5.572616206626471,5.587424799668645
4.724999904632568,31.182081997707137,31.06197348295011,5.500547885921963,5.79038737913299
4.734999895095825,34.4094553512967,34.3173929496468,5.429963472177827,6.082806098293059
4.744999885559082,29.031593584072162,28.92467997837543,5.359769611172214,5.587149788763699
4.755000114440918,35.483058824977086,35.38425772633962,5.2907032304740875,6.176822639599071
4.765000104904175,41.93652370939285,41.827152621044654,5.222719200794103,6.715234802725426
4.775000095367432,37.63354723861206,37.501538207131844,5.155046981927652,6.361249598390782
4.7850000858306885,33.33415987156868,33.227641052611844,5.088661239471422,5.98701281698915
4.795000076293945,33.33257041134212,33.18008391614167,5.022582594591208,5.986735773205933
4.805000066757202,33.33415987156867,33.23659118552418,4.95777735444403,5.9870068533921685
4.815000057220459,35.483058824977086,35.37136037967278,4.893303399839784,6.176826069930978
4.825000047683716,40.861228229664825,40.76506254019708,4.830112770664494,6.6285828359818755
4.835000038146973,32.257326204524624,32.14386321108397,4.767291203591736,5.8893754873416855
4.8450000286102295,21.50590959456044,21.38702398364611,4.70576910787741,4.80889681941123
4.855000019073486,25.805860963619697,25.686529235601387,4.6446521025063845,5.267625643993617
4.865000009536743,25.80709151347252,25.698834663797673,4.584837874769761,5.267873992283649
4.875,41.93452406588201,41.78618576110734,4.525446668228225,6.714928276053374
4.884999990463257,29.032977952656587,28.940181528381324,4.46734231190699,5.587414399769109
4.894999980926514,36.55830303179457,36.446811218957066,4.409654833320797,6.269714863407058
4.9049999713897705,38.710637270208785,38.578731318798205,4.3532276527493785,6.45179628297383
4.914999961853027,40.85927985906452,40.77881937087081,4.297179612207315,6.628260790360908
4.924999952316284,27.957682472928568,27.856313820887504,4.242324411355845,5.482971213027025
4.934999942779541,27.956349377254675,27.829824534421075,4.18782431757478,5.4827147094759265
4.944999933242798,33.33415987156868,33.231583264196445,4.134459512793129,5.987010593299903
4.954999923706055,27.956349377254675,27.844251403710334,4.081415892221735,5.482712704568762
4.9649999141693115,26.882386993200548,26.78473186081535,4.0294596967568,5.376496135189104
4.974999904632568,24.730616756802213,24.633457484077717,3.97780656668832,5.156708398011435
4.984999895095825,20.430614114832412,20.333114441501905,3.9272108206589227,4.687123156492758
4.994999885559082,34.4078146181596,34.313661178454275,3.876914714716815,6.082513763557997
5.005000114440918,25.805860963619697,25.705425466196793,3.8274792159172817,5.267618096263259
5.015000104904175,41.93652370939285,41.83145903535266,3.7788972556388343,6.715234479154485
5.025000095367432,33.33257041134211,33.21848621667929,3.7306295110946404,5.9867261566059256
5.0350000858306885,26.882386993200548,26.773427699339383,3.6833915852191548,5.376496131447327
5.045000076293945,27.956349377254675,27.847932651326204,3.636473900255626,5.482710021109116
5.055000066757202,24.7317960337445,24.60545929659111,3.5905708830289607,5.156965917850592
5.065000057220459,22.58012834316724,22.455008240228647,3.5449842405800105,4.927415319183683
5.075000047683716,40.86122822966483,40.74585603878963,3.50038321541971,6.628583495166955
5.085000038146973,24.730616756802213,24.611547143523197,3.4560815970962753,5.156714144781498
5.0950000286102295,32.25886439184066,32.14537404309641,3.412726494621202,5.889655892496192
5.105000019073486,21.50488413634975,21.397149344126788,3.369644930839988,4.808665757216972
