x_vals,y_tot,y_net,m_vals,y_err
1.3350000381469727,449.46279423252093,449.1898600662864,507.4576058105523,22.56203954010822
1.3450000286102295,462.3660323444593,462.1273648746193,510.3366145985761,22.873852298896477
1.3550000190734863,427.9573973792903,427.70091988490805,514.0031948915719,22.05878692208111
1.3650000095367432,468.81765140042853,468.5882508318742,518.573908293463,23.043389614735585
1.375,506.4520958935822,506.2114647282209,523.9929160189258,23.917149121252166
1.3849999904632568,470.9681910857516,470.693959492801,530.0843719362744,23.11963309230691
1.3949999809265137,506.4520958935822,506.1876217765514,536.6168402403507,23.945126115517226
1.4049999713897705,447.3122545471979,447.08622099235856,543.3586275506359,22.594372717334064
1.4149999618530273,477.41981014172075,477.1514462358321,550.112731533004,23.31561974670152
1.4249999523162842,451.613333917844,451.3260875218795,556.7286435061267,22.7288713846548
1.4350000023841858,478.48937594108617,478.2496102723145,563.0902746016769,23.371063259208608
1.4450000524520874,480.64561966970535,480.40688537740687,569.1342541745917,23.43534876552853
1.4550000429153442,495.6993974669668,495.39173972033,574.7649699126621,23.791739501828395
1.465000033378601,489.2477784109976,488.98872825196486,579.9062642557785,23.658045402627256
1.475000023841858,438.7100958059056,438.46224963111183,584.4589794976098,22.49203226214197
1.4850000143051147,498.9252069949514,498.66779086621716,588.3058575142987,23.897491971922598
1.4950000047683716,489.2477784109976,489.00679194573524,591.3188110162138,23.686275693609094
1.5049999952316284,507.5273657362438,507.3066464527817,593.374702693141,24.102669988542726
1.5149999856948853,463.44130218712087,463.21908833904877,594.3774494380597,23.100938340697244
1.524999976158142,525.8069530614898,525.5582622228815,594.2857579383997,24.509231205008803
1.534999966621399,507.5273657362437,507.29760255689916,593.1375021545477,24.10208488684274
1.5449999570846558,491.3983180963207,491.19606348794593,591.0648028238948,23.734404893557905
1.5549999475479126,473.11873077107464,472.86098693289694,588.291714659386,23.309646148256252
1.5649999976158142,479.5646329656729,479.3169454608301,585.1042206097895,23.449743962572512
1.5750000476837158,436.55955612058256,436.3155324232433,581.8391937767539,22.43375880321549
