x_vals,y_tot,y_net,m_vals,y_err
9.394999980926514,0.0007688873574248469,0.00011702564623246709,1.747393630020286e-05,0.0003185887142072813
9.404999732971191,0.0006447485377506284,5.868994209594767e-05,1.7427459243849703e-05,0.00029344651636796834
9.414999961853027,0.0006487996666343955,-2.5126551712822036e-06,1.738117383774394e-05,0.0002947880962423858
9.425000190734863,0.0006528952310227504,1.567988628976789e-05,1.7335069696044325e-05,0.0002964225576354999
9.434999942779541,0.0006570392490716974,7.984737414610292e-05,1.7289146204694856e-05,0.0002982043911655867
9.444999694824219,0.0006612355966764969,5.239186743984724e-05,1.7243403325875398e-05,0.0003002365441783211
9.454999923706055,0.001064779836225631,0.0003899003133512109,1.719783402389658e-05,0.0003803611089141852
9.46500015258789,0.00040187764222673254,-0.0003001949051034603,1.7152441007313293e-05,0.00023844751851891086
9.474999904632568,0.000674165570433052,4.469313452051838e-05,1.7107208031475585e-05,0.00030685518805746205
9.484999656677246,0.00040715935100698317,-0.00015892580373210664,1.7062146793054932e-05,0.0002412539103349553
9.494999885559082,0.0008197144555638435,0.00011028325384222608,1.7017249199052642e-05,0.0003404250902126238
9.505000114440918,0.0006876548720074235,1.422012906025523e-05,1.6972509771716433e-05,0.0003119617228483918
9.515000343322754,0.0009691874998063966,0.00029964145621392353,1.6927926717410013e-05,0.00037106789208945113
9.525000095367432,0.0006969581472377152,5.068974744590934e-05,1.6883491959453075e-05,0.00031598217593732284
9.53499984741211,0.0007017001304724732,6.604839538792795e-05,1.683921473430111e-05,0.00031888623583207706
9.545000076293945,0.0007064991846550086,6.088767122190648e-07,1.679508906877824e-05,0.00032192882557768187
9.555000305175781,0.0005690820765834719,-0.00013728344185851362,1.675111286233449e-05,0.00029137669554762225
9.565000057220459,0.0010027607602076966,0.00022547305531891483,1.670728445411381e-05,0.0003843526688220063
9.574999809265137,0.0007212103454483881,-5.073841052216165e-05,1.6663599438966712e-05,0.000328218187079268
9.585000038146973,0.0005809690886621006,-0.0002928175705878283,1.6620068821925186e-05,0.00029808090489123133
9.595000267028809,0.001316262480558201,0.00043610211308120706,1.657668872024374e-05,0.000444531905179386
9.605000019073486,0.0010308830611231448,0.00020714786318510217,1.6533457278038066e-05,0.00039465746584740175
9.614999771118164,0.0014829481425900415,0.000626543696834833,1.6490376178823544e-05,0.0004733313310912622
9.625,0.0010453001268990905,0.00018504220337480054,1.6447447013757583e-05,0.00040020378685904636
9.635000228881836,0.0004511093561857727,-0.0005371783535405803,1.640466150429502e-05,0.000271417775469434
9.644999980926514,0.0010599326743978754,0.00015806370853234465,1.6362034978065237e-05,0.00040583768555009167
9.654999732971191,0.0012198056427776861,0.00016829290105033594,1.6319560130801568e-05,0.0004383088361290104
9.664999961853027,0.0006141600602458722,-0.0004171121359833843,1.627723589335822e-05,0.00031545627895032983
9.675000190734863,0.0004638359097560424,-0.0005865497517888266,1.6235064619938747e-05,0.00027967214710295646
9.684999942779541,0.0009341477150782875,-0.0002018588145061877,1.6193037816721013e-05,0.00038987085203872474
9.694999694824219,0.0007838939720229953,-0.00035610244181095497,1.6151169027513108e-05,0.00036083023744673775
9.704999923706055,0.0007893720691849455,-0.0002364720077544969,1.610945322095929e-05,0.0003616205497228886
9.71500015258789,0.0003179567206792423,-0.0007177198602816505,1.6067888116607834e-05,0.00023634169442764968
9.724999904632568,0.0006403626719389673,-0.0004041739352244044,1.602647015434297e-05,0.000329297200413801
9.734999656677246,0.0008060618915368121,-0.0002766792291338704,1.598520923637858e-05,0.0003688064091610133
9.744999885559082,0.0009740620302656094,-0.000122282245162437,1.5944100701577592e-05,0.00040607874426815127
9.755000114440918,0.0009809108838178026,-0.00018475844719946922,1.5903147100634886e-05,0.0004093378709613925
9.765000343322754,0.0006585481310424112,-0.0005501656638928012,1.5862337965945267e-05,0.00034012711387794296
9.775000095367432,0.00016580080290100666,-0.0008282067872759125,1.582168864252563e-05,0.00018440804446171393
9.78499984741211,0.000166976890941332,-0.000920524540267643,1.5781190662603117e-05,0.00018410245663171346
9.795000076293945,0.000336332309903794,-0.0006110560831582134,1.5740844709258102e-05,0.0002488655698331898
9.805000305175781,0.0010162148944693461,6.936489750871804e-05,1.5700645378947887e-05,0.0004219829759872544
9.815000057220459,0.0010235244447024416,-3.939272511330827e-05,1.5660600542244757e-05,0.0004257405856499787
9.824999809265137,0.0005154638720818109,-0.00039029528505065526,1.5620701065228043e-05,0.0003071089384176353
9.835000038146973,0.0010384308095352705,0.0001425790856927651,1.5580950480702428e-05,0.0004303473873232574
9.845000267028809,0.00156905189375729,0.0006107309078048525,1.55413389993573e-05,0.0005285994259218148
9.855000019073486,0.00035124856744559677,-0.0005074999915653502,1.550187254027226e-05,0.0002577096364096098
9.864999771118164,0.0012384912833417628,0.00031733137510567847,1.5462544788004804e-05,0.0004736464095005468
9.875,0.0007129928785534112,-0.00022239170687861516,1.542335021045074e-05,0.0003653468016115833
9.885000228881836,0.0005387577755913851,-0.00037376579404221384,1.5384282126643774e-05,0.00031955284115498856
9.894999980926514,0.0003618836841368405,-0.0005035552934364421,1.5345349789684925e-05,0.0002657387003875705
9.904999732971191,0.0007292575855879526,-0.00022136648736253514,1.5306541271001566e-05,0.0003742443382866762
9.914999961853027,0.000551108889922319,-0.0003456196281710461,1.5267859551102642e-05,0.00032608039935073783
9.925000190734863,0.0011106370246670599,0.0001438391404827838,1.5229293365773729e-05,0.00045970625693265234
9.934999942779541,0.0003730477399933528,-0.0004962646534988407,1.5190856617299088e-05,0.00027578144334005467
9.944999694824219,0.0005638643032602414,-0.0003245907274202371,1.5152541796098993e-05,0.00033491844262313055
9.954999923706055,0.00037879606801425247,-0.0006657256518351282,1.511435098784363e-05,0.00028232815142871585
9.96500015258789,0.00038170522809842283,-0.0005529598068257038,1.5076281630937995e-05,0.0002820583515924044
9.974999904632568,0.000769274450672478,-1.269757960291079e-05,1.5038343404063692e-05,0.00039159129641437704
9.984999656677246,0.0009689768611126207,3.966454206253971e-05,1.5000535008657499e-05,0.00043981457106941795
