x_vals,y_tot,y_net,m_vals,y_err
5.474999904632568,0.00018624018593718715,5.8334369404801535e-05,6.881289057212306e-05,6.278203595209136e-05
5.484999895095825,0.00020770668487238113,8.47203944850703e-05,6.850760857279929e-05,6.629204583494173e-05
5.494999885559082,0.00018763737789830617,6.228329483027503e-05,6.820420611014128e-05,6.339560000858867e-05
5.505000114440918,0.000251125090856351,0.00011096671962410553,6.790260143656392e-05,7.33316344261993e-05
5.515000104904175,0.00016804914466726046,4.1103746919372905e-05,6.760280512559421e-05,6.028906149031575e-05
5.525000095367432,0.0002530287140948539,0.0001273183225154552,6.730480594049794e-05,7.365067407391355e-05
5.5350000858306885,0.00019049235252345195,4.3071906542209764e-05,6.700859484966155e-05,6.455057649418244e-05
5.545000076293945,0.00021246393879027423,6.909007140426822e-05,6.67141578724245e-05,6.808310310790502e-05
5.555000066757202,0.00031991173703224267,0.00019003967717635468,6.64214888650195e-05,8.33441208378827e-05
5.565000057220459,0.00021408984870707583,8.282784681488793e-05,6.613058277959233e-05,6.844616879425116e-05
5.575000047683716,0.00019341911473180334,5.7897379713557246e-05,6.58414255555637e-05,6.5361760214631e-05
5.585000038146973,0.00017258844855409748,4.985899609862953e-05,6.555400973698654e-05,6.174381476090781e-05
5.5950000286102295,0.0001515964621637546,2.8612696501328725e-05,6.526832484404477e-05,5.8121618200615964e-05
5.605000019073486,0.0002174028390614874,7.744331338563557e-05,6.498435122354325e-05,6.956406394479305e-05
5.615000009536743,0.00013094706287644205,-9.90625891355016e-06,6.470207416822636e-05,5.4544047223071914e-05
5.625,6.572798545781822e-05,-7.683837965160734e-05,6.442147829648591e-05,3.986772258181656e-05
5.634999990463257,0.00010997364289436466,-2.440435926514275e-05,6.41425387549309e-05,5.019093893330743e-05
5.644999980926514,0.00013248413166454045,1.0314074671924126e-05,6.386523929869425e-05,5.498626682560686e-05
5.6549999713897705,0.0002881731989871708,0.00015036941253505809,6.35895617355543e-05,8.056303667615249e-05
5.664999961853027,0.0002893035709341578,0.00016422032388946247,6.331549215654586e-05,8.092736804531416e-05
5.674999952316284,0.0003127828069815425,0.0001740112085742521,6.304319484786667e-05,8.436953278630896e-05
